criterion;lifecycle_step;name;category;avg_electricity_consumption;description;location;level;source;tier;unit;value;subscriber;version
EUTROPHICATION_TERRESTRIAL;USING;Large Old AI Server (8 × A100 SXM4 40Go);IT equipment;10512;Rack server NO, 2 processor high-end, 4 SSD: 2048 GB each, 0 HDD, 48 RAM, 64 GB each, 8 GPUs Nvidia A100 SXM4 40 GB (Hubblo), electricty consumption based on NegaOctet server with only 1 GPU);;2-Equipement;NegaOctet-20220211 + ACV Hubblo (https://data.hubblo.org/gpu);Datacenter;Item;0;NULL;NULL
CLIMATE_CHANGE;USING;Large Old AI Server (8 × A100 SXM4 40Go);IT equipment;10512;Rack server NO, 2 processor high-end, 4 SSD: 2048 GB each, 0 HDD, 48 RAM, 64 GB each, 8 GPUs Nvidia A100 SXM4 40 GB (Hubblo), electricty consumption based on NegaOctet server with only 1 GPU);;2-Equipement;NegaOctet-20220211 + ACV Hubblo (https://data.hubblo.org/gpu);Datacenter;Item;0;NULL;NULL
IONISING_RADIATION;USING;Large Old AI Server (8 × A100 SXM4 40Go);IT equipment;10512;Rack server NO, 2 processor high-end, 4 SSD: 2048 GB each, 0 HDD, 48 RAM, 64 GB each, 8 GPUs Nvidia A100 SXM4 40 GB (Hubblo), electricty consumption based on NegaOctet server with only 1 GPU);;2-Equipement;NegaOctet-20220211 + ACV Hubblo (https://data.hubblo.org/gpu);Datacenter;Item;0;NULL;NULL
OZONE_DEPLETION;USING;Large Old AI Server (8 × A100 SXM4 40Go);IT equipment;10512;Rack server NO, 2 processor high-end, 4 SSD: 2048 GB each, 0 HDD, 48 RAM, 64 GB each, 8 GPUs Nvidia A100 SXM4 40 GB (Hubblo), electricty consumption based on NegaOctet server with only 1 GPU);;2-Equipement;NegaOctet-20220211 + ACV Hubblo (https://data.hubblo.org/gpu);Datacenter;Item;0;NULL;NULL
PARTICULATE_MATTER;USING;Large Old AI Server (8 × A100 SXM4 40Go);IT equipment;10512;Rack server NO, 2 processor high-end, 4 SSD: 2048 GB each, 0 HDD, 48 RAM, 64 GB each, 8 GPUs Nvidia A100 SXM4 40 GB (Hubblo), electricty consumption based on NegaOctet server with only 1 GPU);;2-Equipement;NegaOctet-20220211 + ACV Hubblo (https://data.hubblo.org/gpu);Datacenter;Item;0;NULL;NULL
PHOTOCHEMICAL_OZONE_FORMATION;USING;Large Old AI Server (8 × A100 SXM4 40Go);IT equipment;10512;Rack server NO, 2 processor high-end, 4 SSD: 2048 GB each, 0 HDD, 48 RAM, 64 GB each, 8 GPUs Nvidia A100 SXM4 40 GB (Hubblo), electricty consumption based on NegaOctet server with only 1 GPU);;2-Equipement;NegaOctet-20220211 + ACV Hubblo (https://data.hubblo.org/gpu);Datacenter;Item;0;NULL;NULL
WATER_USE;USING;Large Old AI Server (8 × A100 SXM4 40Go);IT equipment;10512;Rack server NO, 2 processor high-end, 4 SSD: 2048 GB each, 0 HDD, 48 RAM, 64 GB each, 8 GPUs Nvidia A100 SXM4 40 GB (Hubblo), electricty consumption based on NegaOctet server with only 1 GPU);;2-Equipement;NegaOctet-20220211 + ACV Hubblo (https://data.hubblo.org/gpu);Datacenter;Item;0;NULL;NULL
RESOURCE_USE;END_OF_LIFE;Large Old AI Server (8 × A100 SXM4 40Go);IT equipment;10512;Rack server NO, 2 processor high-end, 4 SSD: 2048 GB each, 0 HDD, 48 RAM, 64 GB each, 8 GPUs Nvidia A100 SXM4 40 GB (Hubblo), electricty consumption based on NegaOctet server with only 1 GPU);;2-Equipement;NegaOctet-20220211 + ACV Hubblo (https://data.hubblo.org/gpu);Datacenter;Item;0.0000685;NULL;NULL
RESOURCE_USE_FOSSILS;END_OF_LIFE;Large Old AI Server (8 × A100 SXM4 40Go);IT equipment;10512;Rack server NO, 2 processor high-end, 4 SSD: 2048 GB each, 0 HDD, 48 RAM, 64 GB each, 8 GPUs Nvidia A100 SXM4 40 GB (Hubblo), electricty consumption based on NegaOctet server with only 1 GPU);;2-Equipement;NegaOctet-20220211 + ACV Hubblo (https://data.hubblo.org/gpu);Datacenter;Item;455;NULL;NULL
ACIDIFICATION;END_OF_LIFE;Large Old AI Server (8 × A100 SXM4 40Go);IT equipment;10512;Rack server NO, 2 processor high-end, 4 SSD: 2048 GB each, 0 HDD, 48 RAM, 64 GB each, 8 GPUs Nvidia A100 SXM4 40 GB (Hubblo), electricty consumption based on NegaOctet server with only 1 GPU);;2-Equipement;NegaOctet-20220211 + ACV Hubblo (https://data.hubblo.org/gpu);Datacenter;Item;0.706;NULL;NULL
EUTROPHICATION_FRESHWATER;END_OF_LIFE;Large Old AI Server (8 × A100 SXM4 40Go);IT equipment;10512;Rack server NO, 2 processor high-end, 4 SSD: 2048 GB each, 0 HDD, 48 RAM, 64 GB each, 8 GPUs Nvidia A100 SXM4 40 GB (Hubblo), electricty consumption based on NegaOctet server with only 1 GPU);;2-Equipement;NegaOctet-20220211 + ACV Hubblo (https://data.hubblo.org/gpu);Datacenter;Item;0.000777;NULL;NULL
EUTROPHICATION_MARINE;END_OF_LIFE;Large Old AI Server (8 × A100 SXM4 40Go);IT equipment;10512;Rack server NO, 2 processor high-end, 4 SSD: 2048 GB each, 0 HDD, 48 RAM, 64 GB each, 8 GPUs Nvidia A100 SXM4 40 GB (Hubblo), electricty consumption based on NegaOctet server with only 1 GPU);;2-Equipement;NegaOctet-20220211 + ACV Hubblo (https://data.hubblo.org/gpu);Datacenter;Item;0.472;NULL;NULL
EUTROPHICATION_TERRESTRIAL;END_OF_LIFE;Large Old AI Server (8 × A100 SXM4 40Go);IT equipment;10512;Rack server NO, 2 processor high-end, 4 SSD: 2048 GB each, 0 HDD, 48 RAM, 64 GB each, 8 GPUs Nvidia A100 SXM4 40 GB (Hubblo), electricty consumption based on NegaOctet server with only 1 GPU);;2-Equipement;NegaOctet-20220211 + ACV Hubblo (https://data.hubblo.org/gpu);Datacenter;Item;0.34;NULL;NULL
CLIMATE_CHANGE;END_OF_LIFE;Large Old AI Server (8 × A100 SXM4 40Go);IT equipment;10512;Rack server NO, 2 processor high-end, 4 SSD: 2048 GB each, 0 HDD, 48 RAM, 64 GB each, 8 GPUs Nvidia A100 SXM4 40 GB (Hubblo), electricty consumption based on NegaOctet server with only 1 GPU);;2-Equipement;NegaOctet-20220211 + ACV Hubblo (https://data.hubblo.org/gpu);Datacenter;Item;35.6;NULL;NULL
IONISING_RADIATION;END_OF_LIFE;Large Old AI Server (8 × A100 SXM4 40Go);IT equipment;10512;Rack server NO, 2 processor high-end, 4 SSD: 2048 GB each, 0 HDD, 48 RAM, 64 GB each, 8 GPUs Nvidia A100 SXM4 40 GB (Hubblo), electricty consumption based on NegaOctet server with only 1 GPU);;2-Equipement;NegaOctet-20220211 + ACV Hubblo (https://data.hubblo.org/gpu);Datacenter;Item;2.93;NULL;NULL
OZONE_DEPLETION;END_OF_LIFE;Large Old AI Server (8 × A100 SXM4 40Go);IT equipment;10512;Rack server NO, 2 processor high-end, 4 SSD: 2048 GB each, 0 HDD, 48 RAM, 64 GB each, 8 GPUs Nvidia A100 SXM4 40 GB (Hubblo), electricty consumption based on NegaOctet server with only 1 GPU);;2-Equipement;NegaOctet-20220211 + ACV Hubblo (https://data.hubblo.org/gpu);Datacenter;Item;0.00000325;NULL;NULL
PARTICULATE_MATTER;END_OF_LIFE;Large Old AI Server (8 × A100 SXM4 40Go);IT equipment;10512;Rack server NO, 2 processor high-end, 4 SSD: 2048 GB each, 0 HDD, 48 RAM, 64 GB each, 8 GPUs Nvidia A100 SXM4 40 GB (Hubblo), electricty consumption based on NegaOctet server with only 1 GPU);;2-Equipement;NegaOctet-20220211 + ACV Hubblo (https://data.hubblo.org/gpu);Datacenter;Item;0.0000021;NULL;NULL
PHOTOCHEMICAL_OZONE_FORMATION;END_OF_LIFE;Large Old AI Server (8 × A100 SXM4 40Go);IT equipment;10512;Rack server NO, 2 processor high-end, 4 SSD: 2048 GB each, 0 HDD, 48 RAM, 64 GB each, 8 GPUs Nvidia A100 SXM4 40 GB (Hubblo), electricty consumption based on NegaOctet server with only 1 GPU);;2-Equipement;NegaOctet-20220211 + ACV Hubblo (https://data.hubblo.org/gpu);Datacenter;Item;0.122;NULL;NULL
WATER_USE;END_OF_LIFE;Large Old AI Server (8 × A100 SXM4 40Go);IT equipment;10512;Rack server NO, 2 processor high-end, 4 SSD: 2048 GB each, 0 HDD, 48 RAM, 64 GB each, 8 GPUs Nvidia A100 SXM4 40 GB (Hubblo), electricty consumption based on NegaOctet server with only 1 GPU);;2-Equipement;NegaOctet-20220211 + ACV Hubblo (https://data.hubblo.org/gpu);Datacenter;Item;14900;NULL;NULL
RESOURCE_USE;MANUFACTURING;Large Recent AI Server (8 × H100 PCIe 40Go);IT equipment;10512;Rack server NO, 2 processor high-end, 4 SSD: 2048 GB each, 0 HDD, 48 RAM, 64 GB each, 8 GPUs Nvidia H100 PCIe 80 GB (Hubblo), electricty consumption based on NegaOctet server with only 1 GPU);;2-Equipement;NegaOctet-20220211 + ACV Hubblo (https://data.hubblo.org/gpu);Datacenter;Item;0.156;NULL;NULL
RESOURCE_USE_FOSSILS;MANUFACTURING;Large Recent AI Server (8 × H100 PCIe 40Go);IT equipment;10512;Rack server NO, 2 processor high-end, 4 SSD: 2048 GB each, 0 HDD, 48 RAM, 64 GB each, 8 GPUs Nvidia H100 PCIe 80 GB (Hubblo), electricty consumption based on NegaOctet server with only 1 GPU);;2-Equipement;NegaOctet-20220211 + ACV Hubblo (https://data.hubblo.org/gpu);Datacenter;Item;133000;NULL;NULL
ACIDIFICATION;MANUFACTURING;Large Recent AI Server (8 × H100 PCIe 40Go);IT equipment;10512;Rack server NO, 2 processor high-end, 4 SSD: 2048 GB each, 0 HDD, 48 RAM, 64 GB each, 8 GPUs Nvidia H100 PCIe 80 GB (Hubblo), electricty consumption based on NegaOctet server with only 1 GPU);;2-Equipement;NegaOctet-20220211 + ACV Hubblo (https://data.hubblo.org/gpu);Datacenter;Item;57.3;NULL;NULL
EUTROPHICATION_FRESHWATER;MANUFACTURING;Large Recent AI Server (8 × H100 PCIe 40Go);IT equipment;10512;Rack server NO, 2 processor high-end, 4 SSD: 2048 GB each, 0 HDD, 48 RAM, 64 GB each, 8 GPUs Nvidia H100 PCIe 80 GB (Hubblo), electricty consumption based on NegaOctet server with only 1 GPU);;2-Equipement;NegaOctet-20220211 + ACV Hubblo (https://data.hubblo.org/gpu);Datacenter;Item;0.0416;NULL;NULL
EUTROPHICATION_MARINE;MANUFACTURING;Large Recent AI Server (8 × H100 PCIe 40Go);IT equipment;10512;Rack server NO, 2 processor high-end, 4 SSD: 2048 GB each, 0 HDD, 48 RAM, 64 GB each, 8 GPUs Nvidia H100 PCIe 80 GB (Hubblo), electricty consumption based on NegaOctet server with only 1 GPU);;2-Equipement;NegaOctet-20220211 + ACV Hubblo (https://data.hubblo.org/gpu);Datacenter;Item;6.64;NULL;NULL
EUTROPHICATION_TERRESTRIAL;MANUFACTURING;Large Recent AI Server (8 × H100 PCIe 40Go);IT equipment;10512;Rack server NO, 2 processor high-end, 4 SSD: 2048 GB each, 0 HDD, 48 RAM, 64 GB each, 8 GPUs Nvidia H100 PCIe 80 GB (Hubblo), electricty consumption based on NegaOctet server with only 1 GPU);;2-Equipement;NegaOctet-20220211 + ACV Hubblo (https://data.hubblo.org/gpu);Datacenter;Item;69.4;NULL;NULL
CLIMATE_CHANGE;MANUFACTURING;Large Recent AI Server (8 × H100 PCIe 40Go);IT equipment;10512;Rack server NO, 2 processor high-end, 4 SSD: 2048 GB each, 0 HDD, 48 RAM, 64 GB each, 8 GPUs Nvidia H100 PCIe 80 GB (Hubblo), electricty consumption based on NegaOctet server with only 1 GPU);;2-Equipement;NegaOctet-20220211 + ACV Hubblo (https://data.hubblo.org/gpu);Datacenter;Item;9920;NULL;NULL
IONISING_RADIATION;MANUFACTURING;Large Recent AI Server (8 × H100 PCIe 40Go);IT equipment;10512;Rack server NO, 2 processor high-end, 4 SSD: 2048 GB each, 0 HDD, 48 RAM, 64 GB each, 8 GPUs Nvidia H100 PCIe 80 GB (Hubblo), electricty consumption based on NegaOctet server with only 1 GPU);;2-Equipement;NegaOctet-20220211 + ACV Hubblo (https://data.hubblo.org/gpu);Datacenter;Item;5660;NULL;NULL
OZONE_DEPLETION;MANUFACTURING;Large Recent AI Server (8 × H100 PCIe 40Go);IT equipment;10512;Rack server NO, 2 processor high-end, 4 SSD: 2048 GB each, 0 HDD, 48 RAM, 64 GB each, 8 GPUs Nvidia H100 PCIe 80 GB (Hubblo), electricty consumption based on NegaOctet server with only 1 GPU);;2-Equipement;NegaOctet-20220211 + ACV Hubblo (https://data.hubblo.org/gpu);Datacenter;Item;0.00408;NULL;NULL
PARTICULATE_MATTER;MANUFACTURING;Large Recent AI Server (8 × H100 PCIe 40Go);IT equipment;10512;Rack server NO, 2 processor high-end, 4 SSD: 2048 GB each, 0 HDD, 48 RAM, 64 GB each, 8 GPUs Nvidia H100 PCIe 80 GB (Hubblo), electricty consumption based on NegaOctet server with only 1 GPU);;2-Equipement;NegaOctet-20220211 + ACV Hubblo (https://data.hubblo.org/gpu);Datacenter;Item;0.000319;NULL;NULL
PHOTOCHEMICAL_OZONE_FORMATION;MANUFACTURING;Large Recent AI Server (8 × H100 PCIe 40Go);IT equipment;10512;Rack server NO, 2 processor high-end, 4 SSD: 2048 GB each, 0 HDD, 48 RAM, 64 GB each, 8 GPUs Nvidia H100 PCIe 80 GB (Hubblo), electricty consumption based on NegaOctet server with only 1 GPU);;2-Equipement;NegaOctet-20220211 + ACV Hubblo (https://data.hubblo.org/gpu);Datacenter;Item;22;NULL;NULL
WATER_USE;MANUFACTURING;Large Recent AI Server (8 × H100 PCIe 40Go);IT equipment;10512;Rack server NO, 2 processor high-end, 4 SSD: 2048 GB each, 0 HDD, 48 RAM, 64 GB each, 8 GPUs Nvidia H100 PCIe 80 GB (Hubblo), electricty consumption based on NegaOctet server with only 1 GPU);;2-Equipement;NegaOctet-20220211 + ACV Hubblo (https://data.hubblo.org/gpu);Datacenter;Item;4290;NULL;NULL
RESOURCE_USE;TRANSPORTATION;Large Recent AI Server (8 × H100 PCIe 40Go);IT equipment;10512;Rack server NO, 2 processor high-end, 4 SSD: 2048 GB each, 0 HDD, 48 RAM, 64 GB each, 8 GPUs Nvidia H100 PCIe 80 GB (Hubblo), electricty consumption based on NegaOctet server with only 1 GPU);;2-Equipement;NegaOctet-20220211 + ACV Hubblo (https://data.hubblo.org/gpu);Datacenter;Item;0.00000909;NULL;NULL
RESOURCE_USE_FOSSILS;TRANSPORTATION;Large Recent AI Server (8 × H100 PCIe 40Go);IT equipment;10512;Rack server NO, 2 processor high-end, 4 SSD: 2048 GB each, 0 HDD, 48 RAM, 64 GB each, 8 GPUs Nvidia H100 PCIe 80 GB (Hubblo), electricty consumption based on NegaOctet server with only 1 GPU);;2-Equipement;NegaOctet-20220211 + ACV Hubblo (https://data.hubblo.org/gpu);Datacenter;Item;5280;NULL;NULL
ACIDIFICATION;TRANSPORTATION;Large Recent AI Server (8 × H100 PCIe 40Go);IT equipment;10512;Rack server NO, 2 processor high-end, 4 SSD: 2048 GB each, 0 HDD, 48 RAM, 64 GB each, 8 GPUs Nvidia H100 PCIe 80 GB (Hubblo), electricty consumption based on NegaOctet server with only 1 GPU);;2-Equipement;NegaOctet-20220211 + ACV Hubblo (https://data.hubblo.org/gpu);Datacenter;Item;1.5;NULL;NULL
EUTROPHICATION_FRESHWATER;TRANSPORTATION;Large Recent AI Server (8 × H100 PCIe 40Go);IT equipment;10512;Rack server NO, 2 processor high-end, 4 SSD: 2048 GB each, 0 HDD, 48 RAM, 64 GB each, 8 GPUs Nvidia H100 PCIe 80 GB (Hubblo), electricty consumption based on NegaOctet server with only 1 GPU);;2-Equipement;NegaOctet-20220211 + ACV Hubblo (https://data.hubblo.org/gpu);Datacenter;Item;0.000124;NULL;NULL
EUTROPHICATION_MARINE;TRANSPORTATION;Large Recent AI Server (8 × H100 PCIe 40Go);IT equipment;10512;Rack server NO, 2 processor high-end, 4 SSD: 2048 GB each, 0 HDD, 48 RAM, 64 GB each, 8 GPUs Nvidia H100 PCIe 80 GB (Hubblo), electricty consumption based on NegaOctet server with only 1 GPU);;2-Equipement;NegaOctet-20220211 + ACV Hubblo (https://data.hubblo.org/gpu);Datacenter;Item;0.706;NULL;NULL
EUTROPHICATION_TERRESTRIAL;TRANSPORTATION;Large Recent AI Server (8 × H100 PCIe 40Go);IT equipment;10512;Rack server NO, 2 processor high-end, 4 SSD: 2048 GB each, 0 HDD, 48 RAM, 64 GB each, 8 GPUs Nvidia H100 PCIe 80 GB (Hubblo), electricty consumption based on NegaOctet server with only 1 GPU);;2-Equipement;NegaOctet-20220211 + ACV Hubblo (https://data.hubblo.org/gpu);Datacenter;Item;7.28;NULL;NULL
CLIMATE_CHANGE;TRANSPORTATION;Large Recent AI Server (8 × H100 PCIe 40Go);IT equipment;10512;Rack server NO, 2 processor high-end, 4 SSD: 2048 GB each, 0 HDD, 48 RAM, 64 GB each, 8 GPUs Nvidia H100 PCIe 80 GB (Hubblo), electricty consumption based on NegaOctet server with only 1 GPU);;2-Equipement;NegaOctet-20220211 + ACV Hubblo (https://data.hubblo.org/gpu);Datacenter;Item;354;NULL;NULL
IONISING_RADIATION;TRANSPORTATION;Large Recent AI Server (8 × H100 PCIe 40Go);IT equipment;10512;Rack server NO, 2 processor high-end, 4 SSD: 2048 GB each, 0 HDD, 48 RAM, 64 GB each, 8 GPUs Nvidia H100 PCIe 80 GB (Hubblo), electricty consumption based on NegaOctet server with only 1 GPU);;2-Equipement;NegaOctet-20220211 + ACV Hubblo (https://data.hubblo.org/gpu);Datacenter;Item;2.18;NULL;NULL
OZONE_DEPLETION;TRANSPORTATION;Large Recent AI Server (8 × H100 PCIe 40Go);IT equipment;10512;Rack server NO, 2 processor high-end, 4 SSD: 2048 GB each, 0 HDD, 48 RAM, 64 GB each, 8 GPUs Nvidia H100 PCIe 80 GB (Hubblo), electricty consumption based on NegaOctet server with only 1 GPU);;2-Equipement;NegaOctet-20220211 + ACV Hubblo (https://data.hubblo.org/gpu);Datacenter;Item;0.000001;NULL;NULL
PARTICULATE_MATTER;TRANSPORTATION;Large Recent AI Server (8 × H100 PCIe 40Go);IT equipment;10512;Rack server NO, 2 processor high-end, 4 SSD: 2048 GB each, 0 HDD, 48 RAM, 64 GB each, 8 GPUs Nvidia H100 PCIe 80 GB (Hubblo), electricty consumption based on NegaOctet server with only 1 GPU);;2-Equipement;NegaOctet-20220211 + ACV Hubblo (https://data.hubblo.org/gpu);Datacenter;Item;0.00000982;NULL;NULL
PHOTOCHEMICAL_OZONE_FORMATION;TRANSPORTATION;Large Recent AI Server (8 × H100 PCIe 40Go);IT equipment;10512;Rack server NO, 2 processor high-end, 4 SSD: 2048 GB each, 0 HDD, 48 RAM, 64 GB each, 8 GPUs Nvidia H100 PCIe 80 GB (Hubblo), electricty consumption based on NegaOctet server with only 1 GPU);;2-Equipement;NegaOctet-20220211 + ACV Hubblo (https://data.hubblo.org/gpu);Datacenter;Item;1.9;NULL;NULL
WATER_USE;TRANSPORTATION;Large Recent AI Server (8 × H100 PCIe 40Go);IT equipment;10512;Rack server NO, 2 processor high-end, 4 SSD: 2048 GB each, 0 HDD, 48 RAM, 64 GB each, 8 GPUs Nvidia H100 PCIe 80 GB (Hubblo), electricty consumption based on NegaOctet server with only 1 GPU);;2-Equipement;NegaOctet-20220211 + ACV Hubblo (https://data.hubblo.org/gpu);Datacenter;Item;1.8;NULL;NULL
RESOURCE_USE;USING;Large Recent AI Server (8 × H100 PCIe 40Go);IT equipment;10512;Rack server NO, 2 processor high-end, 4 SSD: 2048 GB each, 0 HDD, 48 RAM, 64 GB each, 8 GPUs Nvidia H100 PCIe 80 GB (Hubblo), electricty consumption based on NegaOctet server with only 1 GPU);;2-Equipement;NegaOctet-20220211 + ACV Hubblo (https://data.hubblo.org/gpu);Datacenter;Item;0;NULL;NULL
RESOURCE_USE_FOSSILS;USING;Large Recent AI Server (8 × H100 PCIe 40Go);IT equipment;10512;Rack server NO, 2 processor high-end, 4 SSD: 2048 GB each, 0 HDD, 48 RAM, 64 GB each, 8 GPUs Nvidia H100 PCIe 80 GB (Hubblo), electricty consumption based on NegaOctet server with only 1 GPU);;2-Equipement;NegaOctet-20220211 + ACV Hubblo (https://data.hubblo.org/gpu);Datacenter;Item;0;NULL;NULL
ACIDIFICATION;USING;Large Recent AI Server (8 × H100 PCIe 40Go);IT equipment;10512;Rack server NO, 2 processor high-end, 4 SSD: 2048 GB each, 0 HDD, 48 RAM, 64 GB each, 8 GPUs Nvidia H100 PCIe 80 GB (Hubblo), electricty consumption based on NegaOctet server with only 1 GPU);;2-Equipement;NegaOctet-20220211 + ACV Hubblo (https://data.hubblo.org/gpu);Datacenter;Item;0;NULL;NULL
EUTROPHICATION_FRESHWATER;USING;Large Recent AI Server (8 × H100 PCIe 40Go);IT equipment;10512;Rack server NO, 2 processor high-end, 4 SSD: 2048 GB each, 0 HDD, 48 RAM, 64 GB each, 8 GPUs Nvidia H100 PCIe 80 GB (Hubblo), electricty consumption based on NegaOctet server with only 1 GPU);;2-Equipement;NegaOctet-20220211 + ACV Hubblo (https://data.hubblo.org/gpu);Datacenter;Item;0;NULL;NULL
EUTROPHICATION_MARINE;USING;Large Recent AI Server (8 × H100 PCIe 40Go);IT equipment;10512;Rack server NO, 2 processor high-end, 4 SSD: 2048 GB each, 0 HDD, 48 RAM, 64 GB each, 8 GPUs Nvidia H100 PCIe 80 GB (Hubblo), electricty consumption based on NegaOctet server with only 1 GPU);;2-Equipement;NegaOctet-20220211 + ACV Hubblo (https://data.hubblo.org/gpu);Datacenter;Item;0;NULL;NULL
EUTROPHICATION_TERRESTRIAL;USING;Large Recent AI Server (8 × H100 PCIe 40Go);IT equipment;10512;Rack server NO, 2 processor high-end, 4 SSD: 2048 GB each, 0 HDD, 48 RAM, 64 GB each, 8 GPUs Nvidia H100 PCIe 80 GB (Hubblo), electricty consumption based on NegaOctet server with only 1 GPU);;2-Equipement;NegaOctet-20220211 + ACV Hubblo (https://data.hubblo.org/gpu);Datacenter;Item;0;NULL;NULL
CLIMATE_CHANGE;USING;Large Recent AI Server (8 × H100 PCIe 40Go);IT equipment;10512;Rack server NO, 2 processor high-end, 4 SSD: 2048 GB each, 0 HDD, 48 RAM, 64 GB each, 8 GPUs Nvidia H100 PCIe 80 GB (Hubblo), electricty consumption based on NegaOctet server with only 1 GPU);;2-Equipement;NegaOctet-20220211 + ACV Hubblo (https://data.hubblo.org/gpu);Datacenter;Item;0;NULL;NULL
IONISING_RADIATION;USING;Large Recent AI Server (8 × H100 PCIe 40Go);IT equipment;10512;Rack server NO, 2 processor high-end, 4 SSD: 2048 GB each, 0 HDD, 48 RAM, 64 GB each, 8 GPUs Nvidia H100 PCIe 80 GB (Hubblo), electricty consumption based on NegaOctet server with only 1 GPU);;2-Equipement;NegaOctet-20220211 + ACV Hubblo (https://data.hubblo.org/gpu);Datacenter;Item;0;NULL;NULL
OZONE_DEPLETION;USING;Large Recent AI Server (8 × H100 PCIe 40Go);IT equipment;10512;Rack server NO, 2 processor high-end, 4 SSD: 2048 GB each, 0 HDD, 48 RAM, 64 GB each, 8 GPUs Nvidia H100 PCIe 80 GB (Hubblo), electricty consumption based on NegaOctet server with only 1 GPU);;2-Equipement;NegaOctet-20220211 + ACV Hubblo (https://data.hubblo.org/gpu);Datacenter;Item;0;NULL;NULL
PARTICULATE_MATTER;USING;Large Recent AI Server (8 × H100 PCIe 40Go);IT equipment;10512;Rack server NO, 2 processor high-end, 4 SSD: 2048 GB each, 0 HDD, 48 RAM, 64 GB each, 8 GPUs Nvidia H100 PCIe 80 GB (Hubblo), electricty consumption based on NegaOctet server with only 1 GPU);;2-Equipement;NegaOctet-20220211 + ACV Hubblo (https://data.hubblo.org/gpu);Datacenter;Item;0;NULL;NULL
PHOTOCHEMICAL_OZONE_FORMATION;USING;Large Recent AI Server (8 × H100 PCIe 40Go);IT equipment;10512;Rack server NO, 2 processor high-end, 4 SSD: 2048 GB each, 0 HDD, 48 RAM, 64 GB each, 8 GPUs Nvidia H100 PCIe 80 GB (Hubblo), electricty consumption based on NegaOctet server with only 1 GPU);;2-Equipement;NegaOctet-20220211 + ACV Hubblo (https://data.hubblo.org/gpu);Datacenter;Item;0;NULL;NULL
WATER_USE;USING;Large Recent AI Server (8 × H100 PCIe 40Go);IT equipment;10512;Rack server NO, 2 processor high-end, 4 SSD: 2048 GB each, 0 HDD, 48 RAM, 64 GB each, 8 GPUs Nvidia H100 PCIe 80 GB (Hubblo), electricty consumption based on NegaOctet server with only 1 GPU);;2-Equipement;NegaOctet-20220211 + ACV Hubblo (https://data.hubblo.org/gpu);Datacenter;Item;0;NULL;NULL
RESOURCE_USE;END_OF_LIFE;Large Recent AI Server (8 × H100 PCIe 40Go);IT equipment;10512;Rack server NO, 2 processor high-end, 4 SSD: 2048 GB each, 0 HDD, 48 RAM, 64 GB each, 8 GPUs Nvidia H100 PCIe 80 GB (Hubblo), electricty consumption based on NegaOctet server with only 1 GPU);;2-Equipement;NegaOctet-20220211 + ACV Hubblo (https://data.hubblo.org/gpu);Datacenter;Item;0.000072;NULL;NULL
RESOURCE_USE_FOSSILS;END_OF_LIFE;Large Recent AI Server (8 × H100 PCIe 40Go);IT equipment;10512;Rack server NO, 2 processor high-end, 4 SSD: 2048 GB each, 0 HDD, 48 RAM, 64 GB each, 8 GPUs Nvidia H100 PCIe 80 GB (Hubblo), electricty consumption based on NegaOctet server with only 1 GPU);;2-Equipement;NegaOctet-20220211 + ACV Hubblo (https://data.hubblo.org/gpu);Datacenter;Item;475;NULL;NULL
ACIDIFICATION;END_OF_LIFE;Large Recent AI Server (8 × H100 PCIe 40Go);IT equipment;10512;Rack server NO, 2 processor high-end, 4 SSD: 2048 GB each, 0 HDD, 48 RAM, 64 GB each, 8 GPUs Nvidia H100 PCIe 80 GB (Hubblo), electricty consumption based on NegaOctet server with only 1 GPU);;2-Equipement;NegaOctet-20220211 + ACV Hubblo (https://data.hubblo.org/gpu);Datacenter;Item;0.739;NULL;NULL
EUTROPHICATION_FRESHWATER;END_OF_LIFE;Large Recent AI Server (8 × H100 PCIe 40Go);IT equipment;10512;Rack server NO, 2 processor high-end, 4 SSD: 2048 GB each, 0 HDD, 48 RAM, 64 GB each, 8 GPUs Nvidia H100 PCIe 80 GB (Hubblo), electricty consumption based on NegaOctet server with only 1 GPU);;2-Equipement;NegaOctet-20220211 + ACV Hubblo (https://data.hubblo.org/gpu);Datacenter;Item;0.000809;NULL;NULL
EUTROPHICATION_MARINE;END_OF_LIFE;Large Recent AI Server (8 × H100 PCIe 40Go);IT equipment;10512;Rack server NO, 2 processor high-end, 4 SSD: 2048 GB each, 0 HDD, 48 RAM, 64 GB each, 8 GPUs Nvidia H100 PCIe 80 GB (Hubblo), electricty consumption based on NegaOctet server with only 1 GPU);;2-Equipement;NegaOctet-20220211 + ACV Hubblo (https://data.hubblo.org/gpu);Datacenter;Item;0.494;NULL;NULL
EUTROPHICATION_TERRESTRIAL;END_OF_LIFE;Large Recent AI Server (8 × H100 PCIe 40Go);IT equipment;10512;Rack server NO, 2 processor high-end, 4 SSD: 2048 GB each, 0 HDD, 48 RAM, 64 GB each, 8 GPUs Nvidia H100 PCIe 80 GB (Hubblo), electricty consumption based on NegaOctet server with only 1 GPU);;2-Equipement;NegaOctet-20220211 + ACV Hubblo (https://data.hubblo.org/gpu);Datacenter;Item;0.356;NULL;NULL
