criterion;lifecycle_step;name;category;avg_electricity_consumption;description;location;level;source;tier;unit;value;subscriber;version
RESOURCE_USE;MANUFACTURING;Electricity Mix JP;electricity-mix;NULL;;Japan;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000596578;NULL;NULL
ACIDIFICATION;MANUFACTURING;Electricity Mix JP;electricity-mix;NULL;;Japan;0-Base data;Base IMPACTS ®Version 2.01;;;0.00118065;NULL;NULL
IONISING_RADIATION;MANUFACTURING;Electricity Mix JP;electricity-mix;NULL;;Japan;0-Base data;Base IMPACTS ®Version 2.01;;;1.32659;NULL;NULL
PARTICULATE_MATTER;MANUFACTURING;Electricity Mix JP;electricity-mix;NULL;;Japan;0-Base data;Base IMPACTS ®Version 2.01;;;0.00000000972218;NULL;NULL
RESOURCE_USE_FOSSILS;MANUFACTURING;Electricity Mix JP;electricity-mix;NULL;;Japan;0-Base data;Base IMPACTS ®Version 2.01;;;9.11048;NULL;NULL
EUTROPHICATION_MARINE;MANUFACTURING;Electricity Mix JP;electricity-mix;NULL;;Japan;0-Base data;Base IMPACTS ®Version 2.01;;;0.00025964;NULL;NULL
EUTROPHICATION_FRESHWATER;MANUFACTURING;Electricity Mix JP;electricity-mix;NULL;;Japan;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000351441;NULL;NULL
EUTROPHICATION_TERRESTRIAL;MANUFACTURING;Electricity Mix JP;electricity-mix;NULL;;Japan;0-Base data;Base IMPACTS ®Version 2.01;;;0.00283596;NULL;NULL
PHOTOCHEMICAL_OZONE_FORMATION;MANUFACTURING;Electricity Mix JP;electricity-mix;NULL;;Japan;0-Base data;Base IMPACTS ®Version 2.01;;;0.000812144;NULL;NULL
OZONE_DEPLETION;MANUFACTURING;Electricity Mix JP;electricity-mix;NULL;;Japan;0-Base data;Base IMPACTS ®Version 2.01;;;0.000000000119499;NULL;NULL
CLIMATE_CHANGE;MANUFACTURING;Electricity Mix JO;electricity-mix;NULL;;Jordan;0-Base data;Base IMPACTS ®Version 2.01;;;0.781372;NULL;NULL
RESOURCE_USE;MANUFACTURING;Electricity Mix JO;electricity-mix;NULL;;Jordan;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000147031;NULL;NULL
ACIDIFICATION;MANUFACTURING;Electricity Mix JO;electricity-mix;NULL;;Jordan;0-Base data;Base IMPACTS ®Version 2.01;;;0.00647612;NULL;NULL
IONISING_RADIATION;MANUFACTURING;Electricity Mix JO;electricity-mix;NULL;;Jordan;0-Base data;Base IMPACTS ®Version 2.01;;;0.000157263;NULL;NULL
PARTICULATE_MATTER;MANUFACTURING;Electricity Mix JO;electricity-mix;NULL;;Jordan;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000516003;NULL;NULL
RESOURCE_USE_FOSSILS;MANUFACTURING;Electricity Mix JO;electricity-mix;NULL;;Jordan;0-Base data;Base IMPACTS ®Version 2.01;;;13.0065;NULL;NULL
EUTROPHICATION_MARINE;MANUFACTURING;Electricity Mix JO;electricity-mix;NULL;;Jordan;0-Base data;Base IMPACTS ®Version 2.01;;;0.000831663;NULL;NULL
EUTROPHICATION_FRESHWATER;MANUFACTURING;Electricity Mix JO;electricity-mix;NULL;;Jordan;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000237425;NULL;NULL
EUTROPHICATION_TERRESTRIAL;MANUFACTURING;Electricity Mix JO;electricity-mix;NULL;;Jordan;0-Base data;Base IMPACTS ®Version 2.01;;;0.00910536;NULL;NULL
PHOTOCHEMICAL_OZONE_FORMATION;MANUFACTURING;Electricity Mix JO;electricity-mix;NULL;;Jordan;0-Base data;Base IMPACTS ®Version 2.01;;;0.00251761;NULL;NULL
OZONE_DEPLETION;MANUFACTURING;Electricity Mix JO;electricity-mix;NULL;;Jordan;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000000000393;NULL;NULL
CLIMATE_CHANGE;MANUFACTURING;Electricity Mix KZ;electricity-mix;NULL;;Kazakhstan;0-Base data;Base IMPACTS ®Version 2.01;;;1.128;NULL;NULL
RESOURCE_USE;MANUFACTURING;Electricity Mix KZ;electricity-mix;NULL;;Kazakhstan;0-Base data;Base IMPACTS ®Version 2.01;;;0.000000135386;NULL;NULL
ACIDIFICATION;MANUFACTURING;Electricity Mix KZ;electricity-mix;NULL;;Kazakhstan;0-Base data;Base IMPACTS ®Version 2.01;;;0.015495;NULL;NULL
IONISING_RADIATION;MANUFACTURING;Electricity Mix KZ;electricity-mix;NULL;;Kazakhstan;0-Base data;Base IMPACTS ®Version 2.01;;;0.0211208;NULL;NULL
PARTICULATE_MATTER;MANUFACTURING;Electricity Mix KZ;electricity-mix;NULL;;Kazakhstan;0-Base data;Base IMPACTS ®Version 2.01;;;0.000000264738;NULL;NULL
RESOURCE_USE_FOSSILS;MANUFACTURING;Electricity Mix KZ;electricity-mix;NULL;;Kazakhstan;0-Base data;Base IMPACTS ®Version 2.01;;;11.7616;NULL;NULL
EUTROPHICATION_MARINE;MANUFACTURING;Electricity Mix KZ;electricity-mix;NULL;;Kazakhstan;0-Base data;Base IMPACTS ®Version 2.01;;;0.00194164;NULL;NULL
EUTROPHICATION_FRESHWATER;MANUFACTURING;Electricity Mix KZ;electricity-mix;NULL;;Kazakhstan;0-Base data;Base IMPACTS ®Version 2.01;;;0.000000032311;NULL;NULL
EUTROPHICATION_TERRESTRIAL;MANUFACTURING;Electricity Mix KZ;electricity-mix;NULL;;Kazakhstan;0-Base data;Base IMPACTS ®Version 2.01;;;0.0212819;NULL;NULL
PHOTOCHEMICAL_OZONE_FORMATION;MANUFACTURING;Electricity Mix KZ;electricity-mix;NULL;;Kazakhstan;0-Base data;Base IMPACTS ®Version 2.01;;;0.00582676;NULL;NULL
OZONE_DEPLETION;MANUFACTURING;Electricity Mix KZ;electricity-mix;NULL;;Kazakhstan;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000000006436;NULL;NULL
CLIMATE_CHANGE;MANUFACTURING;Electricity Mix KE;electricity-mix;NULL;;Kenya;0-Base data;Base IMPACTS ®Version 2.01;;;0.589603;NULL;NULL
RESOURCE_USE;MANUFACTURING;Electricity Mix KE;electricity-mix;NULL;;Kenya;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000958533;NULL;NULL
ACIDIFICATION;MANUFACTURING;Electricity Mix KE;electricity-mix;NULL;;Kenya;0-Base data;Base IMPACTS ®Version 2.01;;;0.0138865;NULL;NULL
IONISING_RADIATION;MANUFACTURING;Electricity Mix KE;electricity-mix;NULL;;Kenya;0-Base data;Base IMPACTS ®Version 2.01;;;0.000633684;NULL;NULL
PARTICULATE_MATTER;MANUFACTURING;Electricity Mix KE;electricity-mix;NULL;;Kenya;0-Base data;Base IMPACTS ®Version 2.01;;;0.000000115563;NULL;NULL
RESOURCE_USE_FOSSILS;MANUFACTURING;Electricity Mix KE;electricity-mix;NULL;;Kenya;0-Base data;Base IMPACTS ®Version 2.01;;;6.41661;NULL;NULL
EUTROPHICATION_MARINE;MANUFACTURING;Electricity Mix KE;electricity-mix;NULL;;Kenya;0-Base data;Base IMPACTS ®Version 2.01;;;0.000612007;NULL;NULL
EUTROPHICATION_FRESHWATER;MANUFACTURING;Electricity Mix KE;electricity-mix;NULL;;Kenya;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000402956;NULL;NULL
EUTROPHICATION_TERRESTRIAL;MANUFACTURING;Electricity Mix KE;electricity-mix;NULL;;Kenya;0-Base data;Base IMPACTS ®Version 2.01;;;0.00669775;NULL;NULL
PHOTOCHEMICAL_OZONE_FORMATION;MANUFACTURING;Electricity Mix KE;electricity-mix;NULL;;Kenya;0-Base data;Base IMPACTS ®Version 2.01;;;0.00272822;NULL;NULL
OZONE_DEPLETION;MANUFACTURING;Electricity Mix KE;electricity-mix;NULL;;Kenya;0-Base data;Base IMPACTS ®Version 2.01;;;0.000000000000078;NULL;NULL
CLIMATE_CHANGE;MANUFACTURING;Electricity Mix KP;electricity-mix;NULL;;Korea Democratic Peoples Republic Of;0-Base data;Base IMPACTS ®Version 2.01;;;0.797361;NULL;NULL
RESOURCE_USE;MANUFACTURING;Electricity Mix KP;electricity-mix;NULL;;Korea Democratic Peoples Republic Of;0-Base data;Base IMPACTS ®Version 2.01;;;0.000000117457;NULL;NULL
ACIDIFICATION;MANUFACTURING;Electricity Mix KP;electricity-mix;NULL;;Korea Democratic Peoples Republic Of;0-Base data;Base IMPACTS ®Version 2.01;;;0.0100174;NULL;NULL
IONISING_RADIATION;MANUFACTURING;Electricity Mix KP;electricity-mix;NULL;;Korea Democratic Peoples Republic Of;0-Base data;Base IMPACTS ®Version 2.01;;;0.00193524;NULL;NULL
PARTICULATE_MATTER;MANUFACTURING;Electricity Mix KP;electricity-mix;NULL;;Korea Democratic Peoples Republic Of;0-Base data;Base IMPACTS ®Version 2.01;;;0.000000250606;NULL;NULL
RESOURCE_USE_FOSSILS;MANUFACTURING;Electricity Mix KP;electricity-mix;NULL;;Korea Democratic Peoples Republic Of;0-Base data;Base IMPACTS ®Version 2.01;;;7.96882;NULL;NULL
EUTROPHICATION_MARINE;MANUFACTURING;Electricity Mix KP;electricity-mix;NULL;;Korea Democratic Peoples Republic Of;0-Base data;Base IMPACTS ®Version 2.01;;;0.00166439;NULL;NULL
EUTROPHICATION_FRESHWATER;MANUFACTURING;Electricity Mix KP;electricity-mix;NULL;;Korea Democratic Peoples Republic Of;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000192238;NULL;NULL
EUTROPHICATION_TERRESTRIAL;MANUFACTURING;Electricity Mix KP;electricity-mix;NULL;;Korea Democratic Peoples Republic Of;0-Base data;Base IMPACTS ®Version 2.01;;;0.01817;NULL;NULL
PHOTOCHEMICAL_OZONE_FORMATION;MANUFACTURING;Electricity Mix KP;electricity-mix;NULL;;Korea Democratic Peoples Republic Of;0-Base data;Base IMPACTS ®Version 2.01;;;0.00482042;NULL;NULL
OZONE_DEPLETION;MANUFACTURING;Electricity Mix KP;electricity-mix;NULL;;Korea Democratic Peoples Republic Of;0-Base data;Base IMPACTS ®Version 2.01;;;0.000000000000291;NULL;NULL
CLIMATE_CHANGE;MANUFACTURING;Electricity Mix KR;electricity-mix;NULL;;Korea Republic Of;0-Base data;Base IMPACTS ®Version 2.01;;;0.599585;NULL;NULL
RESOURCE_USE;MANUFACTURING;Electricity Mix KR;electricity-mix;NULL;;Korea Republic Of;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000518017;NULL;NULL
ACIDIFICATION;MANUFACTURING;Electricity Mix KR;electricity-mix;NULL;;Korea Republic Of;0-Base data;Base IMPACTS ®Version 2.01;;;0.00119496;NULL;NULL
IONISING_RADIATION;MANUFACTURING;Electricity Mix KR;electricity-mix;NULL;;Korea Republic Of;0-Base data;Base IMPACTS ®Version 2.01;;;1.06603;NULL;NULL
PARTICULATE_MATTER;MANUFACTURING;Electricity Mix KR;electricity-mix;NULL;;Korea Republic Of;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000116396;NULL;NULL
RESOURCE_USE_FOSSILS;MANUFACTURING;Electricity Mix KR;electricity-mix;NULL;;Korea Republic Of;0-Base data;Base IMPACTS ®Version 2.01;;;9.91356;NULL;NULL
EUTROPHICATION_MARINE;MANUFACTURING;Electricity Mix KR;electricity-mix;NULL;;Korea Republic Of;0-Base data;Base IMPACTS ®Version 2.01;;;0.00027197;NULL;NULL
EUTROPHICATION_FRESHWATER;MANUFACTURING;Electricity Mix KR;electricity-mix;NULL;;Korea Republic Of;0-Base data;Base IMPACTS ®Version 2.01;;;0.000000025523;NULL;NULL
EUTROPHICATION_TERRESTRIAL;MANUFACTURING;Electricity Mix KR;electricity-mix;NULL;;Korea Republic Of;0-Base data;Base IMPACTS ®Version 2.01;;;0.00296136;NULL;NULL
PHOTOCHEMICAL_OZONE_FORMATION;MANUFACTURING;Electricity Mix KR;electricity-mix;NULL;;Korea Republic Of;0-Base data;Base IMPACTS ®Version 2.01;;;0.000812525;NULL;NULL
OZONE_DEPLETION;MANUFACTURING;Electricity Mix KR;electricity-mix;NULL;;Korea Republic Of;0-Base data;Base IMPACTS ®Version 2.01;;;0.000000000146386;NULL;NULL
CLIMATE_CHANGE;MANUFACTURING;Electricity Mix KW;electricity-mix;NULL;;Kuwait;0-Base data;Base IMPACTS ®Version 2.01;;;0.885084;NULL;NULL
RESOURCE_USE;MANUFACTURING;Electricity Mix KW;electricity-mix;NULL;;Kuwait;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000141168;NULL;NULL
ACIDIFICATION;MANUFACTURING;Electricity Mix KW;electricity-mix;NULL;;Kuwait;0-Base data;Base IMPACTS ®Version 2.01;;;0.020822;NULL;NULL
IONISING_RADIATION;MANUFACTURING;Electricity Mix KW;electricity-mix;NULL;;Kuwait;0-Base data;Base IMPACTS ®Version 2.01;;;0.000147003;NULL;NULL
PARTICULATE_MATTER;MANUFACTURING;Electricity Mix KW;electricity-mix;NULL;;Kuwait;0-Base data;Base IMPACTS ®Version 2.01;;;0.000000175208;NULL;NULL
RESOURCE_USE_FOSSILS;MANUFACTURING;Electricity Mix KW;electricity-mix;NULL;;Kuwait;0-Base data;Base IMPACTS ®Version 2.01;;;12.7407;NULL;NULL
EUTROPHICATION_MARINE;MANUFACTURING;Electricity Mix KW;electricity-mix;NULL;;Kuwait;0-Base data;Base IMPACTS ®Version 2.01;;;0.0010237;NULL;NULL
EUTROPHICATION_FRESHWATER;MANUFACTURING;Electricity Mix KW;electricity-mix;NULL;;Kuwait;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000884134;NULL;NULL
EUTROPHICATION_TERRESTRIAL;MANUFACTURING;Electricity Mix KW;electricity-mix;NULL;;Kuwait;0-Base data;Base IMPACTS ®Version 2.01;;;0.0112001;NULL;NULL
PHOTOCHEMICAL_OZONE_FORMATION;MANUFACTURING;Electricity Mix KW;electricity-mix;NULL;;Kuwait;0-Base data;Base IMPACTS ®Version 2.01;;;0.00392089;NULL;NULL
OZONE_DEPLETION;MANUFACTURING;Electricity Mix KW;electricity-mix;NULL;;Kuwait;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000000000328;NULL;NULL
CLIMATE_CHANGE;MANUFACTURING;Electricity Mix KG;electricity-mix;NULL;;Kyrgyzstan;0-Base data;Base IMPACTS ®Version 2.01;;;0.156039;NULL;NULL
RESOURCE_USE;MANUFACTURING;Electricity Mix KG;electricity-mix;NULL;;Kyrgyzstan;0-Base data;Base IMPACTS ®Version 2.01;;;0.000000181827;NULL;NULL
ACIDIFICATION;MANUFACTURING;Electricity Mix KG;electricity-mix;NULL;;Kyrgyzstan;0-Base data;Base IMPACTS ®Version 2.01;;;0.000866085;NULL;NULL
IONISING_RADIATION;MANUFACTURING;Electricity Mix KG;electricity-mix;NULL;;Kyrgyzstan;0-Base data;Base IMPACTS ®Version 2.01;;;0.00191423;NULL;NULL
PARTICULATE_MATTER;MANUFACTURING;Electricity Mix KG;electricity-mix;NULL;;Kyrgyzstan;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000126775;NULL;NULL
RESOURCE_USE_FOSSILS;MANUFACTURING;Electricity Mix KG;electricity-mix;NULL;;Kyrgyzstan;0-Base data;Base IMPACTS ®Version 2.01;;;2.04559;NULL;NULL
EUTROPHICATION_MARINE;MANUFACTURING;Electricity Mix KG;electricity-mix;NULL;;Kyrgyzstan;0-Base data;Base IMPACTS ®Version 2.01;;;0.000173793;NULL;NULL
EUTROPHICATION_FRESHWATER;MANUFACTURING;Electricity Mix KG;electricity-mix;NULL;;Kyrgyzstan;0-Base data;Base IMPACTS ®Version 2.01;;;0.00000000454515;NULL;NULL
EUTROPHICATION_TERRESTRIAL;MANUFACTURING;Electricity Mix KG;electricity-mix;NULL;;Kyrgyzstan;0-Base data;Base IMPACTS ®Version 2.01;;;0.00190427;NULL;NULL
PHOTOCHEMICAL_OZONE_FORMATION;MANUFACTURING;Electricity Mix KG;electricity-mix;NULL;;Kyrgyzstan;0-Base data;Base IMPACTS ®Version 2.01;;;0.000501901;NULL;NULL
OZONE_DEPLETION;MANUFACTURING;Electricity Mix KG;electricity-mix;NULL;;Kyrgyzstan;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000000001221;NULL;NULL
CLIMATE_CHANGE;MANUFACTURING;Electricity Mix LV;electricity-mix;NULL;;Latvia;0-Base data;Base IMPACTS ®Version 2.01;;;0.234273;NULL;NULL
RESOURCE_USE;MANUFACTURING;Electricity Mix LV;electricity-mix;NULL;;Latvia;0-Base data;Base IMPACTS ®Version 2.01;;;0.000000153757;NULL;NULL
ACIDIFICATION;MANUFACTURING;Electricity Mix LV;electricity-mix;NULL;;Latvia;0-Base data;Base IMPACTS ®Version 2.01;;;0.00011583;NULL;NULL
IONISING_RADIATION;MANUFACTURING;Electricity Mix LV;electricity-mix;NULL;;Latvia;0-Base data;Base IMPACTS ®Version 2.01;;;0.0051095;NULL;NULL
PARTICULATE_MATTER;MANUFACTURING;Electricity Mix LV;electricity-mix;NULL;;Latvia;0-Base data;Base IMPACTS ®Version 2.01;;;0.00000000196874;NULL;NULL
RESOURCE_USE_FOSSILS;MANUFACTURING;Electricity Mix LV;electricity-mix;NULL;;Latvia;0-Base data;Base IMPACTS ®Version 2.01;;;3.7781;NULL;NULL
EUTROPHICATION_MARINE;MANUFACTURING;Electricity Mix LV;electricity-mix;NULL;;Latvia;0-Base data;Base IMPACTS ®Version 2.01;;;0.000123813;NULL;NULL
EUTROPHICATION_FRESHWATER;MANUFACTURING;Electricity Mix LV;electricity-mix;NULL;;Latvia;0-Base data;Base IMPACTS ®Version 2.01;;;0.00000000526384;NULL;NULL
EUTROPHICATION_TERRESTRIAL;MANUFACTURING;Electricity Mix LV;electricity-mix;NULL;;Latvia;0-Base data;Base IMPACTS ®Version 2.01;;;0.000462168;NULL;NULL
PHOTOCHEMICAL_OZONE_FORMATION;MANUFACTURING;Electricity Mix LV;electricity-mix;NULL;;Latvia;0-Base data;Base IMPACTS ®Version 2.01;;;0.000361534;NULL;NULL
OZONE_DEPLETION;MANUFACTURING;Electricity Mix LV;electricity-mix;NULL;;Latvia;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000000002784;NULL;NULL
CLIMATE_CHANGE;MANUFACTURING;Electricity Mix LB;electricity-mix;NULL;;Lebanon;0-Base data;Base IMPACTS ®Version 2.01;;;0.883627;NULL;NULL
RESOURCE_USE;MANUFACTURING;Electricity Mix LB;electricity-mix;NULL;;Lebanon;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000182134;NULL;NULL
ACIDIFICATION;MANUFACTURING;Electricity Mix LB;electricity-mix;NULL;;Lebanon;0-Base data;Base IMPACTS ®Version 2.01;;;0.0265856;NULL;NULL
IONISING_RADIATION;MANUFACTURING;Electricity Mix LB;electricity-mix;NULL;;Lebanon;0-Base data;Base IMPACTS ®Version 2.01;;;0.000165623;NULL;NULL
PARTICULATE_MATTER;MANUFACTURING;Electricity Mix LB;electricity-mix;NULL;;Lebanon;0-Base data;Base IMPACTS ®Version 2.01;;;0.000000225332;NULL;NULL
RESOURCE_USE_FOSSILS;MANUFACTURING;Electricity Mix LB;electricity-mix;NULL;;Lebanon;0-Base data;Base IMPACTS ®Version 2.01;;;11.995;NULL;NULL
EUTROPHICATION_MARINE;MANUFACTURING;Electricity Mix LB;electricity-mix;NULL;;Lebanon;0-Base data;Base IMPACTS ®Version 2.01;;;0.00107283;NULL;NULL
EUTROPHICATION_FRESHWATER;MANUFACTURING;Electricity Mix LB;electricity-mix;NULL;;Lebanon;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000001157;NULL;NULL
EUTROPHICATION_TERRESTRIAL;MANUFACTURING;Electricity Mix LB;electricity-mix;NULL;;Lebanon;0-Base data;Base IMPACTS ®Version 2.01;;;0.011735;NULL;NULL
PHOTOCHEMICAL_OZONE_FORMATION;MANUFACTURING;Electricity Mix LB;electricity-mix;NULL;;Lebanon;0-Base data;Base IMPACTS ®Version 2.01;;;0.00437452;NULL;NULL
OZONE_DEPLETION;MANUFACTURING;Electricity Mix LB;electricity-mix;NULL;;Lebanon;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000000000353;NULL;NULL
CLIMATE_CHANGE;MANUFACTURING;Electricity Mix LY;electricity-mix;NULL;;Libyan Arab Jamahiriya;0-Base data;Base IMPACTS ®Version 2.01;;;1.35361;NULL;NULL
RESOURCE_USE;MANUFACTURING;Electricity Mix LY;electricity-mix;NULL;;Libyan Arab Jamahiriya;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000206592;NULL;NULL
ACIDIFICATION;MANUFACTURING;Electricity Mix LY;electricity-mix;NULL;;Libyan Arab Jamahiriya;0-Base data;Base IMPACTS ®Version 2.01;;;0.0286137;NULL;NULL
IONISING_RADIATION;MANUFACTURING;Electricity Mix LY;electricity-mix;NULL;;Libyan Arab Jamahiriya;0-Base data;Base IMPACTS ®Version 2.01;;;0.000154635;NULL;NULL
PARTICULATE_MATTER;MANUFACTURING;Electricity Mix LY;electricity-mix;NULL;;Libyan Arab Jamahiriya;0-Base data;Base IMPACTS ®Version 2.01;;;0.00000023943;NULL;NULL
RESOURCE_USE_FOSSILS;MANUFACTURING;Electricity Mix LY;electricity-mix;NULL;;Libyan Arab Jamahiriya;0-Base data;Base IMPACTS ®Version 2.01;;;19.116;NULL;NULL
EUTROPHICATION_MARINE;MANUFACTURING;Electricity Mix LY;electricity-mix;NULL;;Libyan Arab Jamahiriya;0-Base data;Base IMPACTS ®Version 2.01;;;0.0014872;NULL;NULL
EUTROPHICATION_FRESHWATER;MANUFACTURING;Electricity Mix LY;electricity-mix;NULL;;Libyan Arab Jamahiriya;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000806024;NULL;NULL
EUTROPHICATION_TERRESTRIAL;MANUFACTURING;Electricity Mix LY;electricity-mix;NULL;;Libyan Arab Jamahiriya;0-Base data;Base IMPACTS ®Version 2.01;;;0.0162669;NULL;NULL
PHOTOCHEMICAL_OZONE_FORMATION;MANUFACTURING;Electricity Mix LY;electricity-mix;NULL;;Libyan Arab Jamahiriya;0-Base data;Base IMPACTS ®Version 2.01;;;0.00571993;NULL;NULL
OZONE_DEPLETION;MANUFACTURING;Electricity Mix LY;electricity-mix;NULL;;Libyan Arab Jamahiriya;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000000000628;NULL;NULL
CLIMATE_CHANGE;MANUFACTURING;Electricity Mix LT;electricity-mix;NULL;;Lithuania;0-Base data;Base IMPACTS ®Version 2.01;;;0.154229;NULL;NULL
RESOURCE_USE;MANUFACTURING;Electricity Mix LT;electricity-mix;NULL;;Lithuania;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000294596;NULL;NULL
ACIDIFICATION;MANUFACTURING;Electricity Mix LT;electricity-mix;NULL;;Lithuania;0-Base data;Base IMPACTS ®Version 2.01;;;0.000196951;NULL;NULL
IONISING_RADIATION;MANUFACTURING;Electricity Mix LT;electricity-mix;NULL;;Lithuania;0-Base data;Base IMPACTS ®Version 2.01;;;3.27769;NULL;NULL
PARTICULATE_MATTER;MANUFACTURING;Electricity Mix LT;electricity-mix;NULL;;Lithuania;0-Base data;Base IMPACTS ®Version 2.01;;;0.00000000410786;NULL;NULL
RESOURCE_USE_FOSSILS;MANUFACTURING;Electricity Mix LT;electricity-mix;NULL;;Lithuania;0-Base data;Base IMPACTS ®Version 2.01;;;10.6476;NULL;NULL
EUTROPHICATION_MARINE;MANUFACTURING;Electricity Mix LT;electricity-mix;NULL;;Lithuania;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000793731;NULL;NULL
EUTROPHICATION_FRESHWATER;MANUFACTURING;Electricity Mix LT;electricity-mix;NULL;;Lithuania;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000337025;NULL;NULL
EUTROPHICATION_TERRESTRIAL;MANUFACTURING;Electricity Mix LT;electricity-mix;NULL;;Lithuania;0-Base data;Base IMPACTS ®Version 2.01;;;0.000305755;NULL;NULL
PHOTOCHEMICAL_OZONE_FORMATION;MANUFACTURING;Electricity Mix LT;electricity-mix;NULL;;Lithuania;0-Base data;Base IMPACTS ®Version 2.01;;;0.000240109;NULL;NULL
OZONE_DEPLETION;MANUFACTURING;Electricity Mix LT;electricity-mix;NULL;;Lithuania;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000000044437;NULL;NULL
CLIMATE_CHANGE;MANUFACTURING;Electricity Mix LU;electricity-mix;NULL;;Luxembourg;0-Base data;Base IMPACTS ®Version 2.01;;;0.490016;NULL;NULL
RESOURCE_USE;MANUFACTURING;Electricity Mix LU;electricity-mix;NULL;;Luxembourg;0-Base data;Base IMPACTS ®Version 2.01;;;0.000000105692;NULL;NULL
ACIDIFICATION;MANUFACTURING;Electricity Mix LU;electricity-mix;NULL;;Luxembourg;0-Base data;Base IMPACTS ®Version 2.01;;;0.000455209;NULL;NULL
IONISING_RADIATION;MANUFACTURING;Electricity Mix LU;electricity-mix;NULL;;Luxembourg;0-Base data;Base IMPACTS ®Version 2.01;;;0.00541509;NULL;NULL
PARTICULATE_MATTER;MANUFACTURING;Electricity Mix LU;electricity-mix;NULL;;Luxembourg;0-Base data;Base IMPACTS ®Version 2.01;;;0.00000000239846;NULL;NULL
RESOURCE_USE_FOSSILS;MANUFACTURING;Electricity Mix LU;electricity-mix;NULL;;Luxembourg;0-Base data;Base IMPACTS ®Version 2.01;;;8.0213;NULL;NULL
EUTROPHICATION_MARINE;MANUFACTURING;Electricity Mix LU;electricity-mix;NULL;;Luxembourg;0-Base data;Base IMPACTS ®Version 2.01;;;0.000181982;NULL;NULL
EUTROPHICATION_FRESHWATER;MANUFACTURING;Electricity Mix LU;electricity-mix;NULL;;Luxembourg;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000130753;NULL;NULL
EUTROPHICATION_TERRESTRIAL;MANUFACTURING;Electricity Mix LU;electricity-mix;NULL;;Luxembourg;0-Base data;Base IMPACTS ®Version 2.01;;;0.00169039;NULL;NULL
PHOTOCHEMICAL_OZONE_FORMATION;MANUFACTURING;Electricity Mix LU;electricity-mix;NULL;;Luxembourg;0-Base data;Base IMPACTS ®Version 2.01;;;0.000525301;NULL;NULL
OZONE_DEPLETION;MANUFACTURING;Electricity Mix LU;electricity-mix;NULL;;Luxembourg;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000000309396;NULL;NULL
CLIMATE_CHANGE;MANUFACTURING;Electricity Mix MK;electricity-mix;NULL;;Macedonia The Former Yugoslav Republic Of;0-Base data;Base IMPACTS ®Version 2.01;;;1.24074;NULL;NULL
RESOURCE_USE;MANUFACTURING;Electricity Mix MK;electricity-mix;NULL;;Macedonia The Former Yugoslav Republic Of;0-Base data;Base IMPACTS ®Version 2.01;;;0.000000119873;NULL;NULL
ACIDIFICATION;MANUFACTURING;Electricity Mix MK;electricity-mix;NULL;;Macedonia The Former Yugoslav Republic Of;0-Base data;Base IMPACTS ®Version 2.01;;;0.000984843;NULL;NULL
IONISING_RADIATION;MANUFACTURING;Electricity Mix MK;electricity-mix;NULL;;Macedonia The Former Yugoslav Republic Of;0-Base data;Base IMPACTS ®Version 2.01;;;0.00775511;NULL;NULL
PARTICULATE_MATTER;MANUFACTURING;Electricity Mix MK;electricity-mix;NULL;;Macedonia The Former Yugoslav Republic Of;0-Base data;Base IMPACTS ®Version 2.01;;;0.000000411094;NULL;NULL
RESOURCE_USE_FOSSILS;MANUFACTURING;Electricity Mix MD;electricity-mix;NULL;;Moldova Republic Of;0-Base data;Base IMPACTS ®Version 2.01;;;17.4518;NULL;NULL
